47;611448.0;1440.0;153.0;1;-1.0;-1.0;1;600.0;-1.0;1;19;19;-1;-1;-1;-1;-1
48;611576.0;1380.0;14.0;2;-1.0;-1.0;2;60.0;-1.0;0;11;11;-1;-1;-1;-1;-1
49;612422.0;720.0;17.0;1;-1.0;-1.0;1;120.0;-1.0;0;23;23;-1;-1;-1;-1;-1
50;613225.0;0.0;23.0;1;-1.0;-1.0;1;600.0;-1.0;1;19;19;-1;-1;-1;-1;-1
51;613390.0;60.0;79.0;1;-1.0;-1.0;1;600.0;-1.0;1;19;19;-1;-1;-1;-1;-1
52;613940.0;0.0;16.0;1;-1.0;-1.0;1;120.0;-1.0;1;23;23;-1;-1;-1;-1;-1
53;614059.0;0.0;639.0;1;-1.0;-1.0;1;1200.0;-1.0;1;19;19;-1;-1;-1;-1;-1
54;614132.0;177960.0;4.0;16;-1.0;-1.0;16;53400.0;-1.0;1;24;24;-1;-1;-1;-1;-1
55;614225.0;60.0;14.0;1;-1.0;-1.0;1;300.0;-1.0;1;25;25;-1;-1;-1;-1;-1
56;614280.0;60.0;16.0;2;-1.0;-1.0;2;300.0;-1.0;1;25;25;-1;-1;-1;-1;-1
57;614346.0;60.0;14.0;4;-1.0;-1.0;4;300.0;-1.0;1;25;25;-1;-1;-1;-1;-1
58;614358.0;120.0;14.0;8;-1.0;-1.0;8;300.0;-1.0;0;25;25;-1;-1;-1;-1;-1
59;614378.0;180.0;15.0;12;-1.0;-1.0;12;300.0;-1.0;0;25;25;-1;-1;-1;-1;-1
60;614451.0;540.0;18.0;16;-1.0;-1.0;16;300.0;-1.0;0;25;25;-1;-1;-1;-1;-1
61;614487.0;120.0;15.0;1;-1.0;-1.0;1;60.0;-1.0;0;26;26;-1;-1;-1;-1;-1
62;614487.0;180.0;15.0;4;-1.0;-1.0;4;60.0;-1.0;0;26;26;-1;-1;-1;-1;-1
63;614502.0;840.0;21.0;24;-1.0;-1.0;24;300.0;-1.0;0;25;25;-1;-1;-1;-1;-1
64;614516.0;900.0;4.0;9;-1.0;-1.0;9;60.0;-1.0;0;26;26;-1;-1;-1;-1;-1
65;614523.0;15240.0;81.0;32;-1.0;-1.0;32;300.0;-1.0;0;25;25;-1;-1;-1;-1;-1
66;614535.0;1080.0;21.0;16;-1.0;-1.0;16;60.0;-1.0;1;26;26;-1;-1;-1;-1;-1
67;614539.0;4320.0;7.0;25;-1.0;-1.0;25;60.0;-1.0;0;26;26;-1;-1;-1;-1;-1
68;614555.0;4680.0;27.0;36;-1.0;-1.0;36;60.0;-1.0;1;26;26;-1;-1;-1;-1;-1
69;614565.0;50460.0;29.0;49;-1.0;-1.0;49;60.0;-1.0;0;26;26;-1;-1;-1;-1;-1
70;614575.0;54180.0;28.0;64;-1.0;-1.0;64;60.0;-1.0;0;26;26;-1;-1;-1;-1;-1
71;614608.0;31740.0;23.0;46;-1.0;-1.0;46;300.0;-1.0;0;25;25;-1;-1;-1;-1;-1
72;614648.0;60.0;31.0;2;-1.0;-1.0;2;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
73;614779.0;300.0;32.0;2;-1.0;-1.0;2;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
74;614898.0;240.0;591.0;1;-1.0;-1.0;1;1800.0;-1.0;1;25;25;-1;-1;-1;-1;-1
75;614950.0;540.0;33.0;4;-1.0;-1.0;4;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
76;615102.0;17880.0;18.0;4;-1.0;-1.0;4;2400.0;-1.0;1;16;16;-1;-1;-1;-1;-1
77;615392.0;17640.0;16.0;8;-1.0;-1.0;8;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
78;615393.0;14460.0;23.0;6;-1.0;-1.0;6;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
79;615459.0;17640.0;20.0;9;-1.0;-1.0;9;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
80;615463.0;17700.0;5.0;10;-1.0;-1.0;10;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
81;615591.0;17700.0;20.0;12;-1.0;-1.0;12;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
82;615628.0;17880.0;22.0;16;-1.0;-1.0;16;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
83;615682.0;23400.0;23.0;36;-1.0;-1.0;36;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
84;615687.0;18300.0;9.0;25;-1.0;-1.0;25;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
85;615738.0;2760.0;25.0;2;-1.0;-1.0;2;60.0;-1.0;0;11;11;-1;-1;-1;-1;-1
86;616584.0;2760.0;12.0;1;-1.0;-1.0;1;1800.0;-1.0;1;25;25;-1;-1;-1;-1;-1
87;616881.0;1680.0;14.0;1;-1.0;-1.0;1;300.0;-1.0;0;25;25;-1;-1;-1;-1;-1
88;616911.0;16440.0;15.0;2;-1.0;-1.0;2;300.0;-1.0;0;25;25;-1;-1;-1;-1;-1
89;616965.0;16440.0;15.0;4;-1.0;-1.0;4;300.0;-1.0;1;25;25;-1;-1;-1;-1;-1
90;616969.0;16800.0;15.0;8;-1.0;-1.0;8;300.0;-1.0;1;25;25;-1;-1;-1;-1;-1
91;617024.0;17040.0;12.0;12;-1.0;-1.0;12;300.0;-1.0;0;25;25;-1;-1;-1;-1;-1
92;617057.0;17280.0;14.0;16;-1.0;-1.0;16;300.0;-1.0;0;25;25;-1;-1;-1;-1;-1
93;617129.0;17400.0;3586.0;16;-1.0;-1.0;16;3600.0;-1.0;0;10;10;-1;-1;-1;-1;-1
94;617144.0;22320.0;13.0;24;-1.0;-1.0;24;300.0;-1.0;0;25;25;-1;-1;-1;-1;-1
95;617386.0;16200.0;26.0;4;-1.0;-1.0;4;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
96;617559.0;2340.0;403.0;1;-1.0;-1.0;1;1800.0;-1.0;1;7;7;-1;-1;-1;-1;-1
97;620412.0;13260.0;12487.0;9;-1.0;-1.0;9;14340.0;-1.0;1;27;27;-1;-1;-1;-1;-1
98;627521.0;6300.0;22.0;2;-1.0;-1.0;2;60.0;-1.0;0;11;11;-1;-1;-1;-1;-1
99;628506.0;0.0;428.0;1;-1.0;-1.0;1;1800.0;-1.0;1;7;7;-1;-1;-1;-1;-1
100;630094.0;120.0;225.0;1;-1.0;-1.0;1;24000.0;-1.0;1;28;28;-1;-1;-1;-1;-1
101;634491.0;5280.0;3577.0;30;-1.0;-1.0;30;6000.0;-1.0;1;13;13;-1;-1;-1;-1;-1
102;634680.0;12060.0;17944.0;10;-1.0;-1.0;10;18000.0;-1.0;0;29;29;-1;-1;-1;-1;-1
103;637128.0;0.0;499.0;1;-1.0;-1.0;1;1800.0;-1.0;1;7;7;-1;-1;-1;-1;-1
104;637184.0;0.0;502.0;1;-1.0;-1.0;1;6000.0;-1.0;1;7;7;-1;-1;-1;-1;-1
105;639090.0;60.0;31.0;2;-1.0;-1.0;2;60.0;-1.0;0;11;11;-1;-1;-1;-1;-1
106;640060.0;60.0;2.0;2;-1.0;-1.0;2;60.0;-1.0;0;11;11;-1;-1;-1;-1;-1
107;640779.0;0.0;22.0;2;-1.0;-1.0;2;60.0;-1.0;0;11;11;-1;-1;-1;-1;-1
108;641386.0;60.0;11.0;4;-1.0;-1.0;4;600.0;-1.0;1;11;11;-1;-1;-1;-1;-1
109;659739.0;120.0;1912.0;16;-1.0;-1.0;16;3600.0;-1.0;1;10;10;-1;-1;-1;-1;-1
110;663637.0;5820.0;1994.0;16;-1.0;-1.0;16;3600.0;-1.0;1;10;10;-1;-1;-1;-1;-1
111;671852.0;1380.0;2337.0;8;-1.0;-1.0;8;7200.0;-1.0;1;10;10;-1;-1;-1;-1;-1
112;672697.0;600.0;3282.0;9;-1.0;-1.0;9;14280.0;-1.0;1;7;7;-1;-1;-1;-1;-1
113;672757.0;600.0;3221.0;9;-1.0;-1.0;9;14280.0;-1.0;1;7;7;-1;-1;-1;-1;-1
114;673536.0;118620.0;44256.0;5;-1.0;-1.0;5;52800.0;-1.0;1;9;9;-1;-1;-1;-1;-1
115;673896.0;0.0;1311.0;1;-1.0;-1.0;1;7200.0;-1.0;1;19;19;-1;-1;-1;-1;-1
116;674779.0;0.0;875.0;1;-1.0;-1.0;1;3600.0;-1.0;1;19;19;-1;-1;-1;-1;-1
117;674937.0;60.0;26.0;16;-1.0;-1.0;16;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
118;675019.0;180.0;943.0;1;-1.0;-1.0;1;14400.0;-1.0;1;20;20;-1;-1;-1;-1;-1
119;675026.0;120.0;51.0;4;-1.0;-1.0;4;600.0;-1.0;1;11;11;-1;-1;-1;-1;-1
120;675029.0;60.0;42.0;16;-1.0;-1.0;16;60.0;-1.0;1;18;18;-1;-1;-1;-1;-1
121;675146.0;240.0;14.0;16;-1.0;-1.0;16;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
122;675155.0;720.0;10.0;25;-1.0;-1.0;25;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
123;675159.0;360.0;40.0;24;-1.0;-1.0;24;300.0;-1.0;0;25;25;-1;-1;-1;-1;-1
124;675396.0;960.0;11.0;25;-1.0;-1.0;25;60.0;-1.0;1;18;18;-1;-1;-1;-1;-1
125;675454.0;1200.0;31.0;25;-1.0;-1.0;25;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
126;675456.0;1680.0;51.0;25;-1.0;-1.0;25;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
127;675520.0;2040.0;60.0;36;-1.0;-1.0;36;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
128;675545.0;2520.0;60.0;36;-1.0;-1.0;36;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
129;675553.0;4440.0;60.0;36;-1.0;-1.0;36;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
130;675568.0;3840.0;60.0;36;-1.0;-1.0;36;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
131;675630.0;60.0;161.0;4;-1.0;-1.0;4;900.0;-1.0;1;18;18;-1;-1;-1;-1;-1
132;675800.0;120.0;13.0;1;-1.0;-1.0;1;300.0;-1.0;0;25;25;-1;-1;-1;-1;-1
133;675870.0;120.0;6.0;4;-1.0;-1.0;4;900.0;-1.0;1;18;18;-1;-1;-1;-1;-1
134;676249.0;240.0;12.0;1;-1.0;-1.0;1;300.0;-1.0;1;25;25;-1;-1;-1;-1;-1
135;676410.0;480.0;11776.0;16;-1.0;-1.0;16;12000.0;-1.0;1;29;29;-1;-1;-1;-1;-1
136;676769.0;420.0;41.0;4;-1.0;-1.0;4;600.0;-1.0;1;11;11;-1;-1;-1;-1;-1
137;677072.0;180.0;28.0;4;-1.0;-1.0;4;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
138;677169.0;240.0;17.0;4;-1.0;-1.0;4;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
139;677191.0;480.0;24.0;4;-1.0;-1.0;4;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
140;677261.0;480.0;31.0;4;-1.0;-1.0;4;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
141;677275.0;840.0;18.0;4;-1.0;-1.0;4;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
142;677339.0;1020.0;3.0;6;-1.0;-1.0;6;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
143;677349.0;1080.0;14.0;6;-1.0;-1.0;6;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
144;677371.0;1140.0;49.0;6;-1.0;-1.0;6;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
145;677396.0;1440.0;4.0;6;-1.0;-1.0;6;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
146;677435.0;1500.0;42.0;8;-1.0;-1.0;8;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
147;677442.0;2040.0;8.0;8;-1.0;-1.0;8;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
148;677505.0;2040.0;26.0;8;-1.0;-1.0;8;60.0;-1.0;0;18;18;-1;-1;-1;-1;-1
149;677626.0;1980.0;232.0;1;-1.0;-1.0;1;3600.0;-1.0;1;19;19;-1;-1;-1;-1;-1
150;677849.0;11464.0;2497.0;79;-1.0;-1.0;79;3600.0;-1.0;1;17;17;-1;-1;-1;-1;-1
151;678506.0;168300.0;8770.0;80;-1.0;-1.0;80;14400.0;-1.0;1;3;3;-1;-1;-1;-1;-1
152;678532.0;1140.0;3568.0;4;-1.0;-1.0;4;10800.0;-1.0;1;10;10;-1;-1;-1;-1;-1
153;678633.0;177900.0;8647.0;80;-1.0;-1.0;80;14400.0;-1.0;1;3;3;-1;-1;-1;-1;-1
154;679036.0;780.0;23.0;10;-1.0;-1.0;10;600.0;-1.0;1;17;17;-1;-1;-1;-1;-1
155;679171.0;900.0;4131.0;1;-1.0;-1.0;1;10800.0;-1.0;1;20;20;-1;-1;-1;-1;-1
156;679422.0;720.0;832.0;8;-1.0;-1.0;8;900.0;-1.0;0;11;11;-1;-1;-1;-1;-1
157;679654.0;540.0;565.0;2;-1.0;-1.0;2;600.0;-1.0;0;8;8;-1;-1;-1;-1;-1
158;680070.0;180.0;2575.0;1;-1.0;-1.0;1;3600.0;-1.0;1;19;19;-1;-1;-1;-1;-1
159;680634.0;198540.0;6678.0;72;-1.0;-1.0;72;14400.0;-1.0;1;2;2;-1;-1;-1;-1;-1
160;680636.0;0.0;435.0;3;-1.0;-1.0;3;2400.0;-1.0;1;22;22;-1;-1;-1;-1;-1
161;681072.0;60.0;807.0;16;-1.0;-1.0;16;900.0;-1.0;0;11;11;-1;-1;-1;-1;-1
162;681117.0;253560.0;9602.0;82;-1.0;-1.0;82;14400.0;-1.0;1;2;2;-1;-1;-1;-1;-1
163;681218.0;0.0;573.0;4;-1.0;-1.0;4;2400.0;-1.0;1;22;22;-1;-1;-1;-1;-1
164;681889.0;60.0;526.0;5;-1.0;-1.0;5;600.0;-1.0;0;30;30;-1;-1;-1;-1;-1
165;682029.0;60.0;23.0;5;-1.0;-1.0;5;240.0;-1.0;1;30;30;-1;-1;-1;-1;-1
166;682035.0;180.0;556.0;32;-1.0;-1.0;32;900.0;-1.0;1;11;11;-1;-1;-1;-1;-1
167;682425.0;180.0;31.0;1;-1.0;-1.0;1;120.0;-1.0;0;23;23;-1;-1;-1;-1;-1
168;682942.0;109320.0;40422.0;17;-1.0;-1.0;17;43200.0;-1.0;1;15;15;-1;-1;-1;-1;-1
169;683023.0;0.0;14.0;4;-1.0;-1.0;4;900.0;-1.0;1;11;11;-1;-1;-1;-1;-1
170;683138.0;0.0;24.0;2;-1.0;-1.0;2;600.0;-1.0;1;30;30;-1;-1;-1;-1;-1
171;683944.0;0.0;25.0;4;-1.0;-1.0;4;1800.0;-1.0;1;16;16;-1;-1;-1;-1;-1
172;684160.0;60.0;557.0;2;-1.0;-1.0;2;600.0;-1.0;0;30;30;-1;-1;-1;-1;-1
173;684164.0;0.0;828.0;4;-1.0;-1.0;4;900.0;-1.0;0;11;11;-1;-1;-1;-1;-1
174;684772.0;60.0;3.0;16;-1.0;-1.0;16;1800.0;-1.0;1;29;29;-1;-1;-1;-1;-1
175;685008.0;120.0;1056.0;16;-1.0;-1.0;16;1800.0;-1.0;1;29;29;-1;-1;-1;-1;-1
176;685063.0;120.0;1166.0;2;-1.0;-1.0;2;1200.0;-1.0;0;30;30;-1;-1;-1;-1;-1
177;685099.0;180.0;887.0;8;-1.0;-1.0;8;900.0;-1.0;0;11;11;-1;-1;-1;-1;-1
178;686100.0;60.0;1715.0;5;-1.0;-1.0;5;1800.0;-1.0;0;22;22;-1;-1;-1;-1;-1
179;686413.0;60.0;867.0;1;-1.0;-1.0;1;900.0;-1.0;0;31;31;-1;-1;-1;-1;-1
180;686684.0;0.0;1471.0;1;-1.0;-1.0;1;1800.0;-1.0;1;32;32;-1;-1;-1;-1;-1
181;687387.0;4860.0;2819.0;4;-1.0;-1.0;4;3600.0;-1.0;1;11;11;-1;-1;-1;-1;-1
182;688099.0;4380.0;2291.0;64;-1.0;-1.0;64;3600.0;-1.0;1;10;10;-1;-1;-1;-1;-1
183;688325.0;6840.0;102.0;16;-1.0;-1.0;16;1200.0;-1.0;1;32;32;-1;-1;-1;-1;-1
184;688771.0;17400.0;5857.0;10;-1.0;-1.0;10;14400.0;-1.0;1;29;29;-1;-1;-1;-1;-1
185;688891.0;6360.0;163.0;10;-1.0;-1.0;10;2400.0;-1.0;1;29;29;-1;-1;-1;-1;-1
186;689008.0;3540.0;2371.0;4;-1.0;-1.0;4;2400.0;-1.0;0;32;32;-1;-1;-1;-1;-1
187;689477.0;5820.0;24.0;4;-1.0;-1.0;4;1800.0;-1.0;1;16;16;-1;-1;-1;-1;-1
188;690116.0;0.0;26.0;2;-1.0;-1.0;2;600.0;-1.0;1;30;30;-1;-1;-1;-1;-1
189;690738.0;19980.0;13745.0;9;-1.0;-1.0;9;14280.0;-1.0;1;7;7;-1;-1;-1;-1;-1
190;690791.0;32100.0;13255.0;9;-1.0;-1.0;9;14280.0;-1.0;1;7;7;-1;-1;-1;-1;-1
191;690920.0;0.0;22.0;2;-1.0;-1.0;2;600.0;-1.0;1;30;30;-1;-1;-1;-1;-1
192;691249.0;4140.0;37.0;16;-1.0;-1.0;16;180.0;-1.0;0;18;18;-1;-1;-1;-1;-1
193;691278.0;4200.0;32.0;16;-1.0;-1.0;16;180.0;-1.0;0;18;18;-1;-1;-1;-1;-1
194;691311.0;4260.0;118.0;16;-1.0;-1.0;16;180.0;-1.0;0;18;18;-1;-1;-1;-1;-1
195;691345.0;4320.0;37.0;16;-1.0;-1.0;16;180.0;-1.0;0;18;18;-1;-1;-1;-1;-1
196;691346.0;4560.0;33.0;16;-1.0;-1.0;16;180.0;-1.0;0;18;18;-1;-1;-1;-1;-1
197;691383.0;4620.0;116.0;16;-1.0;-1.0;16;180.0;-1.0;0;18;18;-1;-1;-1;-1;-1
198;691503.0;4680.0;36.0;10;-1.0;-1.0;10;120.0;-1.0;0;18;18;-1;-1;-1;-1;-1
199;691539.0;4740.0;34.0;10;-1.0;-1.0;10;120.0;-1.0;0;18;18;-1;-1;-1;-1;-1
200;691596.0;4740.0;35.0;10;-1.0;-1.0;10;120.0;-1.0;0;18;18;-1;-1;-1;-1;-1
201;691608.0;4800.0;40.0;10;-1.0;-1.0;10;120.0;-1.0;0;18;18;-1;-1;-1;-1;-1
202;691683.0;4080.0;54.0;4;-1.0;-1.0;4;120.0;-1.0;0;18;18;-1;-1;-1;-1;-1
203;691712.0;4380.0;78.0;4;-1.0;-1.0;4;120.0;-1.0;0;18;18;-1;-1;-1;-1;-1
204;691719.0;4800.0;80.0;4;-1.0;-1.0;4;120.0;-1.0;0;18;18;-1;-1;-1;-1;-1
205;691733.0;4740.0;50.0;4;-1.0;-1.0;4;120.0;-1.0;0;18;18;-1;-1;-1;-1;-1
206;692234.0;4320.0;28.0;2;-1.0;-1.0;2;600.0;-1.0;1;30;30;-1;-1;-1;-1;-1
207;695254.0;1380.0;1335.0;8;-1.0;-1.0;8;3600.0;-1.0;1;11;11;-1;-1;-1;-1;-1
208;695808.0;1020.0;141.0;16;-1.0;-1.0;16;1200.0;-1.0;1;32;32;-1;-1;-1;-1;-1
209;696924.0;60.0;2674.0;2;-1.0;-1.0;2;2700.0;-1.0;0;25;25;-1;-1;-1;-1;-1
210;697153.0;60.0;195.0;16;-1.0;-1.0;16;1200.0;-1.0;1;32;32;-1;-1;-1;-1;-1
211;697996.0;60.0;27.0;2;-1.0;-1.0;2;600.0;-1.0;1;30;30;-1;-1;-1;-1;-1
212;698113.0;60.0;760.0;16;-1.0;-1.0;16;3600.0;-1.0;1;11;11;-1;-1;-1;-1;-1
213;698437.0;0.0;1142.0;8;-1.0;-1.0;8;3600.0;-1.0;1;16;16;-1;-1;-1;-1;-1
214;698561.0;60.0;4266.0;24;-1.0;-1.0;24;4800.0;-1.0;1;29;29;-1;-1;-1;-1;-1
215;699110.0;60.0;525.0;32;-1.0;-1.0;32;3600.0;-1.0;1;11;11;-1;-1;-1;-1;-1
216;699496.0;12720.0;11961.0;4;-1.0;-1.0;4;12000.0;-1.0;0;32;32;-1;-1;-1;-1;-1
217;699510.0;179280.0;28918.0;6;-1.0;-1.0;6;53400.0;-1.0;1;8;8;-1;-1;-1;-1;-1
218;699529.0;6720.0;12.0;4;-1.0;-1.0;4;36000.0;-1.0;1;33;33;-1;-1;-1;-1;-1
219;699929.0;60.0;19.0;4;-1.0;-1.0;4;1800.0;-1.0;1;16;16;-1;-1;-1;-1;-1
220;699952.0;50100.0;29.0;64;-1.0;-1.0;64;3600.0;-1.0;1;11;11;-1;-1;-1;-1;-1
221;700149.0;6240.0;979.0;5;-1.0;-1.0;5;52800.0;-1.0;1;34;34;-1;-1;-1;-1;-1
222;700266.0;92640.0;1082.0;5;-1.0;-1.0;5;52800.0;-1.0;1;34;34;-1;-1;-1;-1;-1
223;700286.0;60.0;23.0;2;-1.0;-1.0;2;60.0;-1.0;0;11;11;-1;-1;-1;-1;-1
224;700507.0;60.0;21.0;2;-1.0;-1.0;2;60.0;-1.0;0;11;11;-1;-1;-1;-1;-1
225;700553.0;60.0;29.0;4;-1.0;-1.0;4;1800.0;-1.0;1;16;16;-1;-1;-1;-1;-1
226;700885.0;0.0;25.0;2;-1.0;-1.0;2;60.0;-1.0;0;11;11;-1;-1;-1;-1;-1
227;701455.0;0.0;18.0;4;-1.0;-1.0;4;1800.0;-1.0;1;16;16;-1;-1;-1;-1;-1
228;701510.0;0.0;6.0;2;-1.0;-1.0;2;60.0;-1.0;0;11;11;-1;-1;-1;-1;-1
229;701786.0;0.0;15.0;2;-1.0;-1.0;2;60.0;-1.0;0;11;11;-1;-1;-1;-1;-1
230;702050.0;0.0;2.0;2;-1.0;-1.0;2;60.0;-1.0;0;11;11;-1;-1;-1;-1;-1
231;702229.0;0.0;25.0;2;-1.0;-1.0;2;300.0;-1.0;1;11;11;-1;-1;-1;-1;-1
232;703359.0;2940.0;11302.0;1;-1.0;-1.0;1;12000.0;-1.0;1;35;35;-1;-1;-1;-1;-1
